service,food,place,menu,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories,hours,BusinessAcceptsCreditCards,BikeParking,RestaurantsTakeOut,RestaurantsDelivery,OutdoorSeating
-1.0,-0.6,-0.3333333333333333,,Ming's Wok,12525 Old Meridian St,Carmel,PA,46032,39.9721364,-86.1510155,2.5,18,0,"Chinese, Restaurants","{'Monday': '11:0-21:30', 'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '12:0-21:0'}",True,True,True,True,False
,-1.0,,,Subway,180 Levittown Pkwy,Levittown,TN,19056,40.1493823,-74.8239491,2.0,5,1,"Restaurants, Fast Food, Sandwiches","{'Monday': '8:0-21:0', 'Tuesday': '8:0-21:0', 'Wednesday': '8:0-21:0', 'Thursday': '8:0-21:0', 'Friday': '8:0-21:0', 'Saturday': '7:0-21:0', 'Sunday': '7:0-21:0'}",,,True,True,
1.0,,1.0,,2400 Dry Cleaners,2400 Chestnut St,Philadelphia,ID,19103,39.9526350284,-75.1794407008,3.0,11,1,"Dry Cleaning, Dry Cleaning & Laundry, Local Services, Laundry Services","{'Monday': '8:0-18:30', 'Tuesday': '8:0-18:30', 'Wednesday': '8:0-18:30', 'Thursday': '8:0-18:30', 'Friday': '8:0-18:30', 'Saturday': '9:0-17:30'}",True,True,,,
1.0,,,-1.0,Citizens Bank,1234 Market St,Philadelphia,IL,19107,39.9518101724,-75.1611398,1.5,8,1,"Financial Services, Banks & Credit Unions",,False,False,False,False,False
0.2,0.3333333333333333,-0.14285714285714285,1.0,Rocky's Gourmet Pizza,3222 Magazine St,New Orleans,AZ,70115,29.923516,-90.08689,3.0,26,0,"Restaurants, Pizza",,True,,True,False,True
,-1.0,,,Domino's Pizza,"5094 Murfreesboro Rd, Ste 1",La Vergne,MO,37086,36.0205114,-86.5807361,2.5,14,1,"Pizza, Chicken Wings, Sandwiches, Restaurants","{'Monday': '10:30-0:0', 'Tuesday': '10:30-0:0', 'Wednesday': '10:30-0:0', 'Thursday': '10:30-0:0', 'Friday': '10:30-1:0', 'Saturday': '10:30-1:0', 'Sunday': '10:30-0:0'}",True,,True,True,False
,,,,Michelfelder's Deli,901 Market St,Philadelphia,PA,19107,39.9516322,-75.1558474,4.5,8,0,"Delis, Sandwiches, Restaurants, Salad",,False,,True,False,False
0.23076923076923078,0.8823529411764706,0.2222222222222222,0.0,Fire + Spice Tucson,5151 E Grant Rd,Tucson,DE,85712,32.2516651,-110.8827807,3.5,41,0,"Mexican, Tex-Mex, Restaurants","{'Monday': '6:0-23:0', 'Tuesday': '6:0-23:0', 'Wednesday': '6:0-23:0', 'Thursday': '6:0-23:0', 'Friday': '6:0-0:0', 'Saturday': '6:0-0:0', 'Sunday': '6:0-23:0'}",True,True,True,True,True
1.0,0.5,1.0,,Golden House,172 E Butler Ave,Ambler,MO,19002,40.155461,-75.2193272,3.0,16,1,"Restaurants, Chinese","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '12:0-22:0'}",True,False,True,True,False
0.0,0.14285714285714285,0.3888888888888889,0.0,Blue Bell Pizza,34 W Skippack Pike,Blue Bell,LA,19002,40.1396559,-75.2453747,3.0,61,1,"Food, Sandwiches, Restaurants, Pizza, Salad",,True,False,True,True,False
,,,,Grass Roots,,Santa Barbara,LA,93101,34.420334,-119.7107494,5.0,36,1,"Bridal, Flowers & Gifts, Floral Designers, Florists, Wedding Planning, Shopping, Event Planning & Services, Party & Event Planning","{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-17:0', 'Sunday': '9:0-16:0'}",True,True,,True,
,1.0,0.25,,La Encantada,2905 E Skyline Dr,Tucson,PA,85718,32.3247425,-110.9299968,4.0,88,1,"Shopping Centers, Shopping","{'Monday': '10:0-19:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '9:0-21:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-20:0', 'Sunday': '11:0-18:0'}",True,True,True,False,
0.0,0.5714285714285714,0.42857142857142855,-0.6666666666666666,Hampton Inn & Suites New Orleans Downtown,226 Carondelet Street,New Orleans,MO,70130,29.952085,-90.0709582,4.0,150,1,"Event Planning & Services, Hotels, Venues & Event Spaces, Hotels & Travel","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",True,,,,
,,,,Friend,"600 Carondelet St, Ste 120",New Orleans,FL,70130,29.948318,-90.0719486,4.0,9,1,"Men's Clothing, Fashion, Shopping","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '10:0-21:0'}",True,False,,,
0.75,0.0,1.0,1.0,Sugar Rush Cupcakery,10804 W Fairview Ave,Boise,FL,83713,43.6199306,-116.3171239,4.5,82,0,"Food, Bakeries, Cupcakes, Desserts","{'Monday': '10:0-18:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-17:0'}",True,True,True,False,
,0.5,1.0,1.0,Park Salad Bar,708 Chestnut St,Philadelphia,NV,19106,39.9491534,-75.1529191,3.5,16,0,"Asian Fusion, Pizza, Salad, Restaurants, Chinese",,True,True,True,False,False
1.0,0.2,0.2,-1.0,Scotland Run Golf Club,2626 Fries Mill Rd,Williamstown,AZ,08094,39.7004138,-75.0509844,3.5,39,1,"Venues & Event Spaces, Event Planning & Services, American (Traditional), Country Clubs, Active Life, Restaurants, Arts & Entertainment, Golf, Wedding Planning","{'Monday': '0:0-0:0', 'Tuesday': '8:0-21:30', 'Wednesday': '8:0-21:30', 'Thursday': '8:0-21:30', 'Friday': '8:0-22:30', 'Saturday': '8:0-22:30', 'Sunday': '8:0-21:30'}",True,True,False,False,True
0.2,0.1111111111111111,0.75,,Chick-fil-A,1141 S Clearview Pkwy,Jefferson,AB,70121,29.9614416,-90.1836644,3.0,77,1,"Caterers, Restaurants, Event Planning & Services, Chicken Shop, Fast Food","{'Monday': '0:0-0:0', 'Tuesday': '6:0-21:0', 'Wednesday': '6:0-21:0', 'Thursday': '6:0-21:0', 'Friday': '6:0-22:0', 'Saturday': '6:0-15:30'}",True,True,True,True,True
,,1.0,,Afro World Hair & Fashions,7276 Natural Bridge Rd,Saint Louis,PA,63121,38.7032683,-90.295675,4.0,5,1,"Accessories, Cosmetics & Beauty Supply, Wigs, Shopping, Jewelry, Beauty & Spas, Hair Salons, Blow Dry/Out Services, Hair Extensions, Fashion","{'Monday': '12:0-18:0', 'Tuesday': '12:0-18:0', 'Wednesday': '12:0-18:0', 'Thursday': '12:0-18:0', 'Friday': '12:0-18:0', 'Saturday': '12:0-17:0', 'Sunday': '12:0-17:0'}",True,True,,,
,1.0,,,Zeal Coffee Roasters,1930 Land O Lakes Blvd,Lutz,MO,33549,28.18593,-82.465602,4.5,34,0,"Coffee & Tea, Food",,True,True,True,,True
0.7541899441340782,0.6475507765830346,0.5807560137457045,0.09876543209876543,Besito Mexican Restaurant,205 Westshore Plz,Tampa,PA,33609,27.9462497461,-82.5265678062,4.0,1092,1,"Mexican, Restaurants, Salad, Food, Bars, Nightlife","{'Monday': '11:30-22:0', 'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-23:0', 'Saturday': '11:30-23:0', 'Sunday': '11:30-21:0'}",True,True,True,,True
,1.0,-1.0,,Blake's Lotaburger,3560 N Craycroft,Tucson,LA,85750,32.271809,-110.874431,2.0,69,1,"American (Traditional), Restaurants, Breakfast & Brunch, Fast Food, Burgers","{'Monday': '0:0-0:0', 'Tuesday': '6:0-22:0', 'Wednesday': '6:0-22:0', 'Thursday': '6:0-22:0', 'Friday': '6:0-18:0', 'Saturday': '9:0-22:0', 'Sunday': '7:0-22:0'}",True,,True,True,
,0.7407407407407408,0.6923076923076923,1.0,Taquería La Juquilita,5913 Morrow Rd,Nashville,AZ,37209,36.1621286521,-86.8611215519,4.5,74,1,"Mexican, Restaurants","{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-20:0', 'Sunday': '10:0-20:0'}",False,False,True,False,False
,-1.0,1.0,-1.0,Starbucks,961 James Mowatt Trail,Edmonton,PA,T6W 0J6,53.4239785329,-113.5142933512,2.5,11,1,"Cafes, Food, Coffee & Tea, Restaurants","{'Monday': '6:0-21:30', 'Tuesday': '6:0-21:30', 'Wednesday': '6:0-21:30', 'Thursday': '6:0-22:0', 'Friday': '7:0-22:0', 'Saturday': '7:0-21:0', 'Sunday': '6:0-21:30'}",,True,True,True,True
1.0,0.0,1.0,1.0,The Island,1009 A Russell Blvd,St. Louis,NJ,63104,38.606994806,-90.2070665359,4.0,59,1,"Desserts, Food, Ice Cream & Frozen Yogurt, Juice Bars & Smoothies, Nightlife, Cocktail Bars, Do-It-Yourself Food, Bars","{'Monday': '12:0-22:0', 'Tuesday': '12:0-22:0', 'Wednesday': '12:0-22:0', 'Thursday': '12:0-22:0', 'Friday': '12:0-23:0', 'Saturday': '12:0-23:0', 'Sunday': '12:0-22:0'}",True,True,True,,
,,,,American Carnival Mart,1317 Lindbergh Plaza Ctr,Saint Louis,TN,63132,38.6866375,-90.4037356,4.5,8,1,"Professional Services, Festivals, Active Life, Arts & Entertainment, Event Planning & Services, Party Equipment Rentals, Amusement Parks, Flowers & Gifts, Party Supplies, Advertising, Wholesale Stores, Party & Event Planning, Gift Shops, Balloon Services, Shopping","{'Monday': '0:0-0:0', 'Tuesday': '9:30-17:30', 'Wednesday': '9:30-17:30', 'Thursday': '9:30-17:30', 'Friday': '9:30-17:30'}",True,False,,,
0.8125,0.7745098039215685,0.7,0.625,Birchtree Catering,4500 Worth St,Philadelphia,PA,19124,40.008612,-75.081733,5.0,69,1,"Wedding Planning, Local Flavor, Caterers, Event Planning & Services","{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0'}",True,,,,
-1.0,-1.0,-0.6,-1.0,Chicago's Stuffed Pizza,"4013 Tampa Rd, Ste 19 & 20",Oldsmar,FL,34677,28.0370281081,-82.6571657675,2.0,17,0,"Restaurants, Pizza","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}",True,True,True,False,True
1.0,0.0,1.0,,Gourmet Butcher Block,2144 Belle Chasse Hwy,Gretna,PA,70056,29.888793,-90.0322521,4.5,37,1,"Grocery, Meat Shops, Food, Specialty Food","{'Monday': '8:0-19:0', 'Tuesday': '8:0-19:0', 'Wednesday': '8:0-19:0', 'Thursday': '8:0-19:0', 'Friday': '8:0-19:0', 'Saturday': '8:0-19:0'}",True,False,True,True,
-1.0,-1.0,-1.0,1.0,Pizza Hut,2077 Caton St,New Orleans,NJ,70122,29.9995993472,-90.0622879132,2.0,17,1,"Restaurants, Pizza, Food, Italian, Fast Food, Chicken Wings","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",True,,True,True,False
0.0,0.42857142857142855,0.6666666666666666,1.0,Czerw's Kielbasy,3370 Tilton St,Philadelphia,MO,19134,39.986119,-75.0979492,5.0,150,1,"Food, Specialty Food, Meat Shops","{'Tuesday': '8:0-16:30', 'Wednesday': '8:0-16:30', 'Thursday': '8:0-16:30', 'Friday': '8:0-17:0', 'Saturday': '7:0-14:0'}",False,False,True,,
-1.0,,1.0,,Little Caesars Pizza,"1155 S Dale Mabry Hwy, Ste 6",Tampa,IN,33629,27.9324277,-82.5066862,4.5,8,0,"Food, Pizza, Restaurants",,True,True,True,False,False
1.0,1.0,1.0,1.0,Buy Nevada First Gift Shop & Visitors Center,4001 S Virginia St,Reno,AB,89502,39.4862959051,-119.7956841301,4.0,25,1,"Shopping, Arts & Crafts, Specialty Food, Food, Souvenir Shops, Local Flavor","{'Monday': '10:0-18:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-18:0', 'Sunday': '11:0-15:0'}",True,True,False,False,
0.7777777777777778,0.4074074074074074,0.25,0.2,Singha Thai Cafe,413 Carondelet St,New Orleans,NJ,70130,29.9715909786,-90.087890625,3.5,49,0,"Restaurants, Thai","{'Monday': '17:0-21:0', 'Tuesday': '17:0-21:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-21:0'}",True,,True,False,False
-1.0,1.0,,,Pita Pit,845 E University Blvd,Tucson,PA,85719,32.2319918,-110.9584924,3.0,9,0,"Sandwiches, Restaurants",,True,,True,True,True
-1.0,-1.0,1.0,,Magic Touch Car Wash,"2352 Marlton Pike W, Ste RT70",Cherry Hill,PA,08002,39.926912,-75.051852,4.0,52,1,"Auto Detailing, Car Wash, Automotive, Oil Change Stations","{'Monday': '8:0-18:0', 'Tuesday': '8:0-18:0', 'Wednesday': '8:0-18:0', 'Thursday': '8:0-18:0', 'Friday': '8:0-18:0', 'Saturday': '8:0-18:0', 'Sunday': '8:0-17:0'}",True,,,,
0.2,0.2222222222222222,0.25,0.5,Big Bok Choy Bistro,3730 Tampa Rd,Oldsmar,TN,34677,28.043328,-82.6795145,4.0,30,0,"Chinese, Restaurants",,True,True,True,False,False
,0.0,1.0,,Casablanca Restaurant & Hookah Lounge,1730 E Prince Rd,Tucson,PA,85719,32.2722021,-110.9456089,2.5,6,0,"Nightlife, Middle Eastern, Dance Clubs, Restaurants",,True,True,True,False,True
,1.0,-1.0,,Freedom Springs,850 W Stop 18 Rd,Greenwood,LA,46143,39.5942410961,-86.1246082929,3.0,25,1,"Water Parks, Swimming Pools, Tubing, Active Life, Amusement Parks, Parks","{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0', 'Sunday': '12:0-18:0'}",True,True,,,
0.3333333333333333,1.0,0.2857142857142857,1.0,Bing's Boba Tea,"2040 W Orange Grove Rd, Ste 104",Tucson,FL,85704,32.3246177,-111.0107186,4.0,182,1,"Bubble Tea, Coffee & Tea, Food, Juice Bars & Smoothies, Shaved Ice","{'Monday': '0:0-0:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-20:0'}",True,True,True,,True
,,,,Doc's Auto Care,8560 Olive Blvd,Saint Louis,MO,63132,38.6740611,-90.35638,4.0,5,0,"Auto Parts & Supplies, Tires, Automotive, Auto Repair","{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0'}",True,,,,
,,1.0,,Rice Bowl Deluxe,8910 149 Street NW,Edmonton,NV,T5R 1B8,53.5216024,-113.5785097,3.0,5,1,"Restaurants, Asian Fusion","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}",,,True,True,
0.64,0.3717948717948718,0.4333333333333333,0.2727272727272727,Please-U-Restaurant,1751 Saint Charles Ave,New Orleans,AZ,70130,29.9367378,-90.0776308,4.0,274,1,"Cajun/Creole, Breakfast & Brunch, Diners, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '7:0-15:0', 'Wednesday': '7:0-15:0', 'Thursday': '7:0-15:0', 'Friday': '7:0-15:0', 'Saturday': '7:0-15:0'}",True,True,True,True,False
1.0,,1.0,,Secrets,221A Kings Hwy E,Haddonfield,TN,08033,39.898768,-75.0308545,4.0,5,0,"Shopping, Shoe Stores, Fashion, Accessories, Women's Clothing","{'Monday': '11:0-17:0', 'Tuesday': '11:0-17:0', 'Wednesday': '11:0-18:0', 'Thursday': '11:0-19:0', 'Friday': '11:0-18:0', 'Saturday': '10:0-17:0', 'Sunday': '12:0-16:0'}",True,,,,
,,-1.0,,South Reno Athletic Club,9393 Gateway Dr,Reno,IN,89521,39.4453285,-119.766671,4.5,132,1,"Gyms, Active Life, Fitness & Instruction","{'Monday': '5:0-21:0', 'Tuesday': '5:0-21:0', 'Wednesday': '5:0-21:0', 'Thursday': '5:0-21:0', 'Friday': '5:0-21:0', 'Saturday': '7:0-19:0', 'Sunday': '7:0-13:0'}",True,True,,,
-1.0,-1.0,-1.0,,Taco Bell,4502 W. 38th Street,Indianapolis,IN,46254,39.823759,-86.234975,2.0,20,1,"Restaurants, Fast Food, Mexican, Breakfast & Brunch, Tacos, Tex-Mex","{'Monday': '7:0-0:0', 'Tuesday': '7:0-2:0', 'Wednesday': '7:0-0:0', 'Thursday': '7:0-0:0', 'Friday': '7:0-3:0', 'Saturday': '7:0-3:0', 'Sunday': '7:0-0:0'}",True,False,True,True,False
-1.0,1.0,1.0,-1.0,Hotel Du Village,2535 River Rd,New Hope,PA,18938,40.3797839,-74.9634493,3.5,7,0,"Restaurants, Bed & Breakfast, Hotels & Travel, Hotels, Event Planning & Services",,True,,False,False,True
0.6666666666666666,0.3333333333333333,0.4166666666666667,-0.42857142857142855,Asian Cafe,"550 Kimberton Rd, Ste 10",Phoenixville,CA,19460,40.1305452,-75.5505053,3.5,80,1,"Restaurants, Japanese, Asian Fusion",,True,True,True,True,False
,-1.0,-1.0,1.0,Arby's,299 State Highway 73 North N,Berlin Township,NV,08091,39.809109,-74.9303486,2.0,7,1,"Fast Food, Sandwiches, Restaurants",,True,,True,True,
,,1.0,,Rocks and Ropes,"330 S Toole Ave, Ste 400",Tucson,TN,85701,32.2176095,-110.9615609,4.5,53,1,"Amateur Sports Teams, Climbing, Amusement Parks, Active Life, Summer Camps, Rock Climbing, Gyms, Fitness & Instruction, Yoga","{'Monday': '0:0-0:0', 'Tuesday': '6:0-22:0', 'Wednesday': '6:0-22:0', 'Thursday': '6:0-22:0', 'Friday': '6:0-17:0', 'Saturday': '9:30-19:0', 'Sunday': '9:30-19:0'}",True,True,,,
-1.0,-0.055555555555555546,0.2,0.5,Curry Corner,1200 S Carrollton Ave,New Orleans,FL,70118,29.9475543,-90.1297535,2.5,8,0,"Thai, Restaurants, Pakistani, Indian",,True,,True,False,True
,,0.0,,Retro Fitness,1447 Brace Rd,Cherry Hill,PA,08034,39.8902845,-75.0155691,2.5,29,0,"Gyms, Fitness & Instruction, Active Life","{'Monday': '5:0-23:0', 'Tuesday': '5:0-23:0', 'Wednesday': '5:0-23:0', 'Thursday': '5:0-23:0', 'Friday': '5:0-22:0', 'Saturday': '7:0-18:0', 'Sunday': '7:0-18:0'}",True,,,,
0.2,0.28125,0.4,-0.3333333333333333,Fortune Chinese Restaurant,1828 S St,Philadelphia,MO,19146,39.9444060526,-75.1728806172,3.5,87,1,"Chinese, Restaurants","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:30', 'Saturday': '11:0-22:30', 'Sunday': '11:0-22:0'}",True,False,True,True,False
0.38461538461538464,0.5277777777777778,0.4647887323943662,0.8666666666666667,The Independent,5016 N Florida Ave,Tampa,PA,33603,27.9919501,-82.4596455,4.0,360,1,"Restaurants, Nightlife, Pubs, Food, Bars, American (New), German, Coffee & Tea, American (Traditional), Beer Bar","{'Monday': '11:0-0:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-1:0', 'Saturday': '10:30-1:0', 'Sunday': '10:30-0:0'}",True,True,True,,
0.0,-0.14285714285714285,-0.375,,Friendly's,1250 Baltimore Pike,Springfield,PA,19064,39.9151016277,-75.352000419,2.0,33,1,"Burgers, Ice Cream & Frozen Yogurt, Restaurants, American (Traditional), Food","{'Monday': '9:30-21:0', 'Tuesday': '9:30-21:0', 'Wednesday': '9:30-21:0', 'Thursday': '9:30-21:0', 'Friday': '9:30-21:0', 'Saturday': '9:30-21:0', 'Sunday': '11:0-18:0'}",True,True,True,True,False
1.0,0.0,0.0,,Starbucks,1015 De La Vina St,Santa Barbara,IN,93101,34.4194400142,-119.704452981,2.5,35,0,"Food, Coffee & Tea",,True,True,True,,True
0.14285714285714285,0.391304347826087,0.47619047619047616,-0.42857142857142855,Pica's Restaurant,1233 W Chester Pike,West Chester,FL,19382,39.9686348,-75.5571687,3.5,141,1,"Pizza, Restaurants, Sandwiches, Italian","{'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:30', 'Saturday': '11:0-21:30', 'Sunday': '12:0-21:0'}",True,False,True,True,False
-1.0,1.0,,,Merry Maids,3787 62nd Ave N,Pinellas Park,PA,33781,27.8288229,-82.6855541,1.5,12,1,"Home Services, Home Cleaning","{'Monday': '7:0-17:0', 'Tuesday': '7:0-17:0', 'Wednesday': '7:0-17:0', 'Thursday': '7:0-17:0', 'Friday': '7:0-17:0'}",True,,,,
0.0,0.0,-1.0,,Target,1050 Brandywine Pkwy,Wilmington,MO,19803,39.83067,-75.5407,3.0,42,1,"Fashion, Home & Garden, Beauty & Spas, Photography Stores & Services, Cosmetics & Beauty Supply, Furniture Stores, Food, Department Stores, Grocery, Shopping, Electronics","{'Monday': '0:0-0:0', 'Tuesday': '7:0-23:59', 'Wednesday': '7:0-23:59', 'Thursday': '7:0-23:59', 'Friday': '8:0-21:0', 'Saturday': '7:0-23:59', 'Sunday': '7:0-22:0'}",True,True,,False,False
,1.0,0.3333333333333333,,Mucho Burrito,"222 Baseline Road, Suite 326",Sherwood Park,PA,T8H 1S8,53.5420127788,-113.3176381004,2.5,16,1,"Fast Food, Mexican, Restaurants","{'Monday': '9:0-21:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '9:0-21:0', 'Sunday': '9:0-21:0'}",,True,True,True,False
,1.0,1.0,,Mr. Sebas,104 E Reynolds,Plant City,MO,33563,28.0166144,-82.123249,3.5,20,1,"Food, Mexican, Restaurants, Ice Cream & Frozen Yogurt, Desserts","{'Tuesday': '12:0-20:0', 'Wednesday': '12:0-20:0', 'Thursday': '12:0-20:0', 'Friday': '12:0-21:0', 'Saturday': '12:0-20:0', 'Sunday': '13:0-19:0'}",True,,False,False,True
,0.0,0.2,,John's Seafood,1326 W Girard Ave,Philadelphia,IL,19123,39.9709958,-75.1581617,3.0,9,1,"Restaurants, Seafood",,False,,True,False,False
-0.2857142857142857,0.0,-0.2,,Tasties,5241 Germantown Ave,Philadelphia,AB,19144,40.0317308,-75.1677993,2.5,63,1,"Soul Food, Restaurants","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-22:0'}",False,False,True,True,False
,0.0,1.0,,Pat's Pizzeria,"1056 S Black Horse Pike, Ste 6",Williamstown,FL,08094,39.675102,-74.9792753,2.5,17,1,"Restaurants, Pizza","{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-23:0', 'Saturday': '10:0-23:0', 'Sunday': '10:0-22:0'}",True,,True,True,
-1.0,-0.1111111111111111,0.4,,Popeyes Louisiana Kitchen,4103 First Missouri Credit Union Dr,St. Louis,TN,63129,38.485374,-90.351796,2.5,34,1,"American (Traditional), Fast Food, Restaurants, Chicken Shop, Chicken Wings, Comfort Food","{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-0:0', 'Saturday': '10:0-0:0', 'Sunday': '10:0-22:0'}",True,True,True,True,False
1.0,-1.0,,1.0,Admirals Club PHL Terminal F,8000 Essington Ave,Philadelphia,PA,19153,39.880694,-75.23737,4.0,10,1,"Bars, Nightlife, Airport Lounges","{'Monday': '5:0-21:30', 'Tuesday': '5:0-21:30', 'Wednesday': '5:0-21:30', 'Thursday': '5:0-21:30', 'Friday': '5:0-21:30', 'Saturday': '5:0-21:30', 'Sunday': '5:0-21:30'}",True,False,,,
,,,,Szechuan Asian Cuisine,629 Woodbury Glassboro Rd,Sewell,FL,08080,39.761504,-75.130722,3.5,8,1,"Chinese, Sushi Bars, Szechuan, Restaurants","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '12:0-22:0'}",True,,True,True,False
,,,,Atlantis Gentlemen's Club,3813 Chestnut St,Philadelphia,PA,19104,39.95537,-75.19884,2.5,10,1,"Adult Entertainment, Nightlife","{'Monday': '12:0-2:0', 'Tuesday': '12:0-2:0', 'Wednesday': '12:0-2:0', 'Thursday': '12:0-2:0', 'Friday': '12:0-2:0', 'Saturday': '12:0-2:0', 'Sunday': '15:0-2:0'}",True,True,,,False
,1.0,,,American Child Care,5508 Corbett Ln,Nashville,TN,37209,36.1436967,-86.8569699,2.5,5,1,"Child Care & Day Care, Elementary Schools, Education, Preschools, Local Services",,False,,,,
1.0,1.0,0.0,,Jersey Mike's Subs,910 Haddonfield-Berlin Rd,Voorhees,FL,08043,39.848349,-74.97713,4.0,21,1,"Fast Food, Sandwiches, Delis, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-21:0', 'Sunday': '10:0-21:0'}",True,False,True,True,
0.7142857142857143,0.5757575757575757,0.16666666666666666,-0.25,Bici Cafe,7401 Pershing And Jackson Ave,Saint Louis,PA,63130,38.6535042,-90.3294672,2.5,26,0,"Italian, Restaurants","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '17:0-23:0'}",True,,True,True,True
